Laptop_name,price
"HP 15-dw3023nx Laptop With 15.6-Inch HD Display, Core i7-1165G7 Processor/16GB RAM/512GB SSD/DOS/2GB NVIDIA GeForce MX450 English/Arabic Jet black ","3,139"
"ASUS VivoBook GO Convertible Laptop With 15.6-Inch Touch Display, Celeron N4500 Processor/4GB RAM/128GB EMMC/Windows 11 Home/Intel UHD Graphics English/Arabic Quiet Blue ","1,349"
"Lenovo Renewed - Thinkpad Yoga 260 (2018) 2-in-1 Laptop With 12.5-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Windows 10 English Black ","1,703"
"Microsoft Surface Laptop 5 With 13.5-Inch PixelSense Display, 12th Gen Intel Core i5-1235U Processor / 8GB RAM / 512GB SSD / Intel Iris Xe Graphics / English/Arabic Matte Black ","4,549"
"Lenovo ThinkBook 14 G2 ITL (‎20VD0012AD) Laptop With 14-Inch FHD Display, Core i5-1135G7 Processer/8GB RAM/256GB SSD/Integrated Intel Iris Xe Graphics/Windows 10 Pro 64 English/Arabic grey ","2,895"
"Acer Aspire 3 Laptop With 14-Inch FHD Display, AMD Ryzen 5-5500U Processor/8GB RAM/512GB SSD/AMD Radeon 610M Graphics/Windows 11 English/Arabic Silver ","1,699"
"Acer Aspire 3 A315 With 15.6-inch Full HD (1980x1080) Display, Ryzen 7-5700U Processor/8GB Ram/512GB SSD M.2/DOS(Without Windows)/AMD Radeon Graphics/ English/Arabic Silver ","1,649"
"Lenovo ThinkPad E16 Gen 1 Laptop With 16-inch (1920x1200) Display, Intel Core i7-13700H Processor/16GB RAM DDR4/512GB SSD/DOS(Without windows)/Intel Iris Xe Graphics/ English/Arabic Graphite Black ","3,925"
"HP 2023 Newest Slim Envy Convertible-2-In-1 Laptop With 13.3-Inch Display, Core i7-1250U Processor/8GB RAM/1TB SSD/Intel Iris XE Graphics/Windows 11 Pro English Silver ","5,000"
"Lenovo Renewed - T460 ThinkPad Utrabook Laptop With 14-Inch HD Display,Intel Core i5-6th Gen Processor/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black ","1,147"
"HUAWEI Matebook D14 Laptop 14 Inch FHD Display, Intel Core i7-1360P Processor/16GB RAM/1TB SSD/Intel Iris Xe Graphics/Windows 11 English/Arabic Mystic Silver ","2,799"
"Lenovo ThinkPad E14 Gen 5 Laptop With 14-inch (1920x1200) Display, Intel Core i5-1335U Processor/8GB RAM DDR4/256GB SSD/DOS(Without Windows)/Intel Iris Xe Graphics/ English/Arabic Graphite Black ","3,199"
"Acer Travelmate TMP215-53-596G Laptop With 15.6-Inch FHD Display, Core i5 Processor/8GB RAM/512GB SSD/DOS/Intel Iris Xe Graphics Card English/Arabic Shale Black ","2,299"
"HP EliteBook 640 G9 Laptop With 14-Inch Full HD IPS Display, Core i5-1235U Processor/8GB RAM/256GB SSD/DOS/Intel Iris Xe Graphics English/Arabic Silver ","2,280"
"HP 255 G9 Laptop With 15.6-inch Full HD Display, Ryzen 7-5825U Processor/8GB RAM/256GB SSD/DOS(Without Windows)/AMD Radeon Vega Graphics English/Arabic Asteroid Silver ","1,829"
"HP Pavilion x360 Laptop With 14-inch Display, Core i3-1315U Processor/8GB RAM/256GB SSD/Windows 11/Intel UHD Graphics/ English/Arabic Pale Rose Gold ","1,799"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i9-13900H Processor/32GB RAM/1TB SSD/6GB Nvidia Geforce RTX 4060 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Gray ","5,399"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i5-12450H Processor/16GB RAM/512GB SSD/6GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Mecha Gray ","2,999"
"HUAWEI Matebook X Pro 2023 Laptop With 14-Inch Display, Core i7-1360P Processor/16GB RAM/1TB SSD/Intel UHD Graphics/Windows 11 Home English/Arabic Grey ","6,499"
"ASUS Zenbook 14 Laptop With 14-Inch Display, Core U7-155H Processor/16GB RAM/1TB SSD/Windows  11 English/Arabic Ponder Blue ","4,349"
"Lenovo IdeaPad 3 15IAU7, Core i7-1255U, Ram 16Gb DDR4, Storage 512Gb M.2 SSD, Integrated Graphics Card, Display 15.6"" FHD, Windows 11 Pro English/Arabic Gray ","3,299"
"Apple New 2024 MacBook Air 13-inch Display, Apple M3 Chip 8-Core CPU 8-Core GPU Processor/8GB RAM/256GB SSD/Intel UHD Graphics/ English/Arabic Silver ","4,679"
Lenovo IdeaPad Slim 3 15IRH8 Intel Core i7-13620H 16GB DDR5-4800 512GB SSD Storage 15.6 Full HD SHD Intel UHD Graphics Operating System Windows 11 Home English/Arabic Arctic Grey ,"2,999"
"MSI Modern15 Laptop With 15.6-inch Full HD IPS Display, Intel Core i7-13620H Processor/16GB RAM/1TB SSD/ Windows 11/Intel Iris Xe Graphics/ English/Arabic Black ","2,999"
"HP ENVY x360 15-fe0001nx Touch Laptop With 15.6-inch FHD Display, Core i7-1355U Processor/16GB RAM LPDDR5/1TB SSD/Windows 11/Intel Iris Xe Graphics/ English/Arabic Natural silver ","4,399"
"DELL Renewed - Latitude 3189 (2019) Convertible 2-In-1 Laptop With 11.6-Inch Touchscreen Display, Intel Pentium N4200 Processor/4Gb Ram/128Gb Ssd/ Integrated Graphics English Grey ",939.70
"HP Notebook 15s Laptop With 15.6-Inch Display, Core i7 Processor/16GB RAM/ 512GB SSD/Windows 11/4GB Intel Iris Xe Graphic Card English/Arabic Natural Silver ","2,199"
"HUAWEI Matebook D 16 Laptop With 16-Inch Full HD With Eye Comfort Full View Display, Intel Core i5-12450H Processor/8GB RAM/512GB SSD/Intel Iris Xe Graphics/Windows 11/ English/Arabic Mystic Silver ","2,249"
"Lenovo IdeaPad S3 Laptop With 14-inch FHD (1920x1080) Display, Core i5-1335U Processor/16GB RAM/512GB SSD/Windows 11/Intel UHD Graphics/ Arctic Grey ","2,599"
"HUAWEI MateBook E Laptop With 12.6-Inch Touch Screen Display, Core i7 Processor/16GB RAM/512GB SSD/Windows 11/Intel Iris Xe Graphic Card English/Arabic Nebula Gray ","3,599"
"Lenovo LOQ 3 15IRX9 Gaming Laptop With 15.6-Inch FHD Display, Core i7-13650HX Processor/16GB RAM/512GB SSD/6GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 English/Arabic Luna Grey ","3,899"
HP HP 250 G8 with 15.6 Inch HD/Intel Core i5-1135G7/8GB RAM/256GB SSD/DOS (Without Windows)/Intel Iris Xe Graphics/ English/Arabic Astroid silver ,"2,100"
"DELL Vostro 3520 Laptop With 15.6-Inch FHD Display, Core i7-1255U Processor/8GB RAM/512GB SSD/2GB NVIDIA GeForce MX550 Graphics/Free Dos (Without Windows) English/Arabic Grey Aluminum ","2,899"
"Lenovo ThinkPad E16 Gen 1 Laptop With 16-inch WUXGA (1920x1200) IPS Display, Intel Core i5-1335U Processor/8GB RAM DDR4/512GB SSD M.2/DOS (Without Windows)/Integrated Intel Iris Xe Graphics/ English/Arabic Graphite Black ","3,239"
"DELL Vostro 3520 Laptop With 15.6-inch Full HD Display, Intel Core i3-1215U Processor/8GB RAM/512GB RAM/DOS(Without Windows)/Intel UHD Graphics/ English/Arabic Carbon Black ","1,440"
Microsoft Surface Pro9 13 Inch 12Th Gen Intel Core i5-1235U Processor 8GB RAM 256 SSD Windows 11 Home English/Arabic Platinum ,"3,499"
"Lenovo Legion Pro 5 16IRX8 Laptop With 16-inch WQXGA (2560x1600) IPS Display, Intel Core i9-13900HX Processor/32GB RAM DDR5/1TB SSD M.2/DOS(Without Windiws)/NVIDIA GeForce RTX 4060 8GB/ English/Arabic Onyx Grey ","7,499"
"Apple MacBook Pro With 13-Inch Display, Core i5 with 2.3GHz Dual Processor/8GB RAM/128GB SSD/Intel Iris Plus Graphics 640/English-Arabic Keyboard 2017 Space Grey ","4,930"
"Lenovo IdeaPad 1 15IAU7 Laptop With 15.6-Inch FHD Display, Core i5-1235U Processor/8GB RAM/512GB SSD/Windows 11/Intel Iris XE Graphic English/Arabic Grey ","1,649"
"Lenovo ThinkPad E14 Gen 5 Laptop With 14-inch (1920x1200) Display, Intel Core i5-1335U Processor/8GB RAM/512GB SSD/DOS(Without Windows)/Intel Iris Xe Graphics/ English/Arabic Graphite Black ","3,699"
"HP Omen Gaming Laptop With 16.1-Inch Display, Ryzen 7 Processor/16GB RAM/1TB SSD/Windows 11/6GB NVIDIA GeForce RTX 3060/ English/Arabic Black ","4,499"
"Lenovo IdeaPad 1 15IAU7 Laptop With 15.6-inch HD Display, Core i3-1215U Processor/4GB RAM/512GB SSD/DOS(Without Windows)/Intel UHD Graphics/ English/Arabic Cloud Grey ","1,129"
"HP Omen Laptop With 16.1-inch Display, Core i7-13700HX Processor/32GB RAM/1TB SSD/Windows 11/12GB Nvidia GeForce RTX 4080/ English/Arabic Shadow Black ","7,999"
"ASUS TUF Gaming Laptop With 15.6-inch Full HD 144Hz Display, Intel Core i7-12700H Processor/16GB RAM/512GB SSD/Windows 11/Nvidia GeForce RTX4050 / English/Arabic Grey ","3,949"
"Lenovo Ideapad 3 Laptop With 16-Inch Display, Core i5-12450H Processor/16GB RAM/512GB SSD/Intel Iris XE Graphics/Windows 11 Home English/Arabic Arctic Grey ","2,099"
"Lenovo ThinkPad X1 Carbon Gen 11 Laptop With 14-inch (1920x1200) Display, Intel Core i7-1355U Processor/32GB RAM LPDDR5/1TB SSD/Windows 11 Pro/Intel Iris Xe Graphics/ English/Arabic Deep Black ","9,799"
"MSI Prestige 14 Evo B13M Laptop With 14-Inch FHD Display, Core i5-13420H Processor/8GB RAM/512GB SSD/Intel Iris XE Graphics Card/Windows 11 English/Arabic Urban Silver ","2,599"
"Lenovo ThinkPad E14 Gen 5 Laptop With 14-inch WUXGA (1920x1200) IPS Display, Intel Core i7-13700H Processor/16GB RAM DDR4/512GB SSD M.2/DOS (Without Windows)/Intel Irix Xe Graphics/ English/Arabic Graphite Black ","3,899"
"ASUS Vivobook X1504ZA-NJ657 Laptop With 15.6-Inch FHD Display, Core i5-1235U Processor/8GB RAM/512GB SSD/Intel Iris Xe Graphics/DOS(Without Windows)/ English/Arabic Blue ","1,619"
"HP 250 G9 Laptop With 15.6-Inch Display, Core i7-1255U Processor/16GB RAM/512GB SSD/2GB NVIDIA GeForce MX550 Graphics Card/DOS (Without Windows) Arabic Asteroid Silver ","2,939"
"Lenovo IdeaPad 3 15ADA05 Laptop With 15.6-inch HD (1366x768) Display, AMD A4 3020E Processor/4GB RAM/1TB HDD/DOS(Without Windows)/AMD Radeon Graphics/ English/Arabic Platinum Grey ",859
"Lenovo V15 G3 IAP Laptop With 15.6-inch Full HD (1920x1080) Display, Intel Core i3-1215U Processor/4GB RAM DDR4/256GB SSD/DOS(Without Windows)/Integrated Intel UHD Graphics/ English/Arabic Business Black ","1,129"
"HP 15–FD0027NX Laptop With 15.6-Inch Full HD Display, Core i7 1355U Processor/16GB RAM/512GB SSD/2GB Nvidia Geforce MX550 Graphics Card/DOS(Without Windows)/ English/Arabic Silver ","3,049"
"ASUS TUF Gaming F15 Laptop With 15.6-Inch Display, Core i7-13620H Processor/32GB RAM/1TB SSD/8GB GeForce RTX 4070 Graphics/Windows 11 English/Arabic Gray ","5,999"
"DELL Renewed - Chromebook CB1C13 (2010) Laptop With 11.6-Inch Display, Intel Celeron Processor/2nd Gen/2GB RAM/16GB SSD/Intel HD Graphics Grey English Grey ",566.15
"DELL XPS 15 9530 Laptop With 15.6-Inch Display, Core i9-13900H Processor/32GB RAM/1TB SSD/8GB NVIDIA GeForce RTX 4070 Graphics Card/Windows 11 Pro/ English/Arabic Black ","12,599"
"DELL Renewed - Chromebook 3180 (2017) Laptop With 11.6-Inch Display, Intel Celeron N3060 Processor/3rd Gen/4GB RAM/32GB SSD/256MB Intel HD Graphics 400 English Black ",632.35
"ASUS TUF Gaming F15 Laptop With 15.6-Inch FHD Display, Intel 11th Gen Core i5-11400H Processor/8GB RAM/512GB SSD/4GB Nvidia GeForce RTX 3050 Graphics Card/Windows 10 English Eclipse Gray ","3,750"
"ASUS FA507RR-HN036W Laptop With 15.6-inch Full HD Display, AMD Ryzen 7-6800H Processor/16GB RAM DDR4/512GB SSD/Windows 11 Home/ Nvidia GeForce RTX 3070 8GB/ English/Arabic Mecha Grey ","4,499"
"HUAWEI MateBook D14 Laptop With 14-Inch Full HD (1920x1080) IPS Display, Core i3-1215U Processor/8GB RAM/512GB SSD/Windows 11/Intel Iris Xe Graphics/ English/Arabic Mystic Silver ","1,799"
"ASUS TUF Gaming Laptop With 15.6-inch Full HD 144Hz Display, Ryzen 7-6800H Processor/16GB RAM/512GB SSD/Windows 11/Nvidia GeForce RTX3070/ English/Arabic Grey ","4,049"
Microsoft Pro9 13 Inch 12Th Gen Intel Core i7-1255U Processor 16GB RAM 1TB SSD Windows 11 Home English/Arabic Platinum ,"9,605"
"Lenovo IdeaPad 3 15ITL6 Laptop With 15.6-Inch Display, Core i7 1165G7 Processor/8GB RAM/512GB SSD/2GB NVIDIA GeForce MX450 Graphics Card/DOS (Without Windows) Arabic Arctic Grey ","2,295"
"DELL G15 5530 Gaming Laptop With 15.6-Inch FHD Display, Core i9-13900HX Processor/32GB RAM/1TB SSD/8GB NVIDIA GeForce RTX 4060 Graphics Card/Free Dos (Without Windows) English/Arabic Dark Shadow Grey ","7,280"
"Acer Predator Helios Neo Gaming Laptop With 16-Inch QHD Display, Core i9-14900HX Processor/16GB RAM/1TB SSD/8GB NVIDIA GeForce RTX 4060 Graphics Card/Windows 11 English/Arabic Grey ","6,499"
"Lenovo IdeaPad S145-14IIL NoteBook Laptop, 14"" FHD (1920x1080) Anti Glare Display, Intel Core i5-1035G1 4C, 12Gb Ram DDR4, 500Gb Ssd, Integrated Intel UHD Graphics, 0.3Mp Cam, Win 10 Pro English/Arabic Silver ","1,999"
"Acer Extensa 15 EX215 Laptop With 15.6-Inch FHD TN Display, Celeron Processor/4GB RAM/128GB SSD/DOS(Without Windows)/Integrated Intel UHD Graphics English/Arabic Charcoal Black ",999
"Apple MacBook Air MLXX3 13-Inch Display : Apple M2 chip with 8-core CPU and 10-core GPU, 512GB- English Arabic Keyboard Space Grey ","5,399"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i9-13900H Processor/32GB RAM/1TB SSD/6GB Nvidia Geforce RTX 4060 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Gray ","5,399"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i5-12450H Processor/16GB RAM/512GB SSD/6GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Mecha Gray ","2,999"
"DELL Vostro 3520 Laptop With 15.6 Inch Full HD, Core i7-1255U Processor/8GB Ram/512GB SSD/DOS Intel UHD Graphics/ English Black ","2,449"
"DELL Vostro 3520 Laptop With 15.6-inch Full HD Display, Intel Core i7-1255U Processor/8GB RAM/512GB SSD/Ubuntu/Intel Iris XE Graphics/ English/Arabic Black ","2,525"
"DELL Inspiron 15 5502 Laptop With 15.6-Inch FHD Display, 11th Gen Core i7-1165G7 Processor / 8GB RAM / 512GB SSD / 2GB NVIDIA GeForce MX330 Graphics / Win 10 Home / English/Arabic Silver ","3,499"
"HP Renewed - EliteBook 830 G5 2UP88AV Laptop With 13.3-Inch Display, Core i5 Processor/8GB RAM/512GB SSD/Intel HD Graphics 620 English Silver ","1,954"
"Lenovo Renewed - N23 Yoga X360 Chromebook ZA26 Laptop With 11.6-Inch Display, MediaTek MT8173C Processor/4 GB RAM/32 GB Emmc/PowerVR GX6250 Graphics English Black English Black ",485.25
"Lenovo IdeaPad 1 15IAU7 Laptop With 15.6-inch Full HD Display, Intel Core i5-1235U Processor/8GB RAM DDR4/512GB SSD/DOS(Without Windows)/Intel Iris Xe Graphics/ English/Arabic Abyss Blue ","1,735"
"ASUS Asus Vivobook 15 X1605ZA-MB007W Laptop With 16 Inch WUXGA , Intel Core i5-1235U Processor/8GB RAM/512GB SSD/Intel UHD Graphics/Windows 11 English/Arabic Silver ","1,999"
"MSI Vector 17 HX A13VHG Gaming Laptop With 17-inch Display, Core i9-13980HX Processor/16GB RAM/1TB SSD/12GB Nvidia Geforce RTX 4080 Graphics Card/Windows 11 English/Arabic Cosmos Gray ","8,699"
"Lenovo Yoga 6 13ABR8 Laptop With 13.3-Inch Display, AMD Ryzen 7-7730U Processor/16GB RAM/512GB SSD/AMD Graphic Card/Windows 11 English/Arabic Dark Teal ","3,199"
"HP ProBook 450 G9 Laptop With 15.6-Inch IPS FHD Display, Core i5-1235U Processor/8GB RAM/256GB SSD/DOS/2GB NVIDIA GeForce MX570A Graphics English/Arabic Silver ","2,799"
"DELL Renewed - Lattidue E5580 (2019) Laptop With 15.6-Inch Display, Intel Core i7 Processor/7th Gen/8GB RAM/256GB SSD/‎Nvidia GeForce MX130 Graphics English Black ","1,559"
"Lenovo Renewed - ThinkPad T470 Laptop With 14-Inch Display, Intel Core i5 Processor/6th Gen/32GB RAM/512 GB SSD/Intel HD Graphics English Black ","1,851"
"Lenovo IdeaPad L3 15lML05 81Y3002YAD, i3-10110U Processor, Ram 8Gb DDR4, Storage 512Gb Ssd, Display 15.6 Inch HD TN, Windows 10 Pro English/Arabic Blue ","1,449"
"ASUS TUF Gaming Laptop With 15.6-inch Full HD 144Hz Display, Ryzen 7-6800H Processor/16GB RAM/512GB SSD/Nvidia GeForce RTX 3070 Graphics Card/DOS(Without Windows) English/Arabic Grey ","4,399"
"HP Renewed - EliteBook 830 G5 2UP88AV Laptop With 13.3-Inch Display, Core i5 Processor/8GB RAM/512GB SSD/Intel HD Graphics 620 English Silver ","1,954"
"Lenovo IdeaPad 3 14IIL05 Laptop (Core i5-1035G1, Ram 8Gb Ddr4, 256Ssd+1Tb Hdd, Intel UHD Graphics) Win 10 Pro, 14"" FHD LED Backlit Anti-Glare Display English/Arabic Platinum Grey ","2,349"
"Lenovo IdeaPad 1 15IAU7 Laptop With 15.6-inch Full HD Display, Intel Core i7-1255U Processor/8GB RAM/512GB SSD/DOS(Without Windows)/Intel Iris Xe Graphics/ English/Arabic Abyss Blue ","2,195"
"Lenovo ThinkBook 15 Laptop With 15.6-Inch IPS Full HD Display, Core i7-1255U Processor/16GB RAM/512GB SSD/Windows 11 Professional/2GB NVIDIA GeForce MX550 Graphic Card English/Arabic Mineral Grey ","4,199"
"ASUS TUF Gaming F15 Laptop With 15.6-Inch FHD Display, Core i7-13620H Processor/16GB RAM/1TB SSD/6GB Nvidia Geforce RTX 4050 Graphics Card/DOS(Without Windows) English/Arabic Mecha Grey ","4,799"
"DELL Renewed - Chromebook 3120 Laptop With 11.6-Inch Display, Intel CeleronProcessor/2nd Gen/2GB RAM/16GB SSD/256MB Intel HD Graphics English Black ",514.70
"Microsoft Surface Laptop 5 QZI-00016 With 13.5-Inch PixelSense Display, 12th Gen Intel Core i5-1235U Processor / 8GB RAM / 256GB SSD / Intel Iris Xe Graphics / English Platinum ","3,399"
"Lenovo IdeaPad 1 15IAU7 Laptop With 15.6-Inch FHD Display, Core i5-1235U Processor/8GB RAM/512GB SSD/Intel Iris Xe Graphics//DOS(Without Windows) English/Arabic Cloud Grey ","1,715"
DELL 5520 G15 Gaming Laptop With 15.6 Inch Intel Core i7-12700H/16GB RAM/512 GB SSD/6 GB Nvidia GeForce RTX 3060 Series/Ubuntu English Black/Dark Shadow Grey ,"4,954"
"Lenovo Renewed - Thinkpad X240 (2013) Laptop With 12.5-Inch Display, Intel Core i5 Processor/4th GEN/8GB RAM/256GB SSD/HD 4000 Graphics Black English Black ","1,006"
"Apple New 2024 MacBook Air 13-inch Display, Apple M3 Chip 8-Core CPU 8-Core GPU Processor/8GB RAM/256GB SSD/Intel UHD Graphics/ English/Arabic Space Grey ","4,679"
"Lenovo LOQ 3 15IRX9 Gaming Laptop With 15.6-Inch Display, Core i7-13650HX Processor/16GB RAM/512GB SSD/Windows 11/8GB GeForce RTX 4060/ English/Arabic Luna Grey ","5,299"
"Acer Aspire 3  Laptop With 15.6-inch Display, Core i7-1255u Processor /8GB RAM/ 512GB SSD /Windows 11/Intel Xe Graphics English/Arabic Silver ","1,999"
"ASUS Vivobook S 14 Flip Laptop With 14-inch (1920x1200) Touch Display, Core i7-12700H Processor/16GB RAM/1TB SSD/Windows 11/Intel UHD Graphics/ English/Arabic Transparent Silver ","3,309"
"HP 15-dw3032nx (3V250EA) Laptop With 15.6-Inch HD Display, Core i3 Processor/4GB RAM/256GB M.2 SSD/DOS(Without Windows)/Intel UHD Graphics English/Arabic Grey ","1,235"
"Lenovo ThinkBook 15 Laptop With 15.6-Inch IPS Full HD Display, Core i7-1255U Processor/16GB RAM/512GB SSD/Windows 11 Professional/Intel Iris Xe Graphics English/Arabic Mineral Grey ","3,899"
ASUS Laptop E510MA-BQ001T with 15.6-inch FHD Display/ Intel Celeron N4020 processor/ 4GB DDR4 RAM/ 256GB SSD/WIN 10 - Arabic Peacock Blue ,"1,050"
"Lenovo Renewed - ThinkPad T495 Pro Laptop With 14 inch Display,AMD Ryzen 7/2GB Graphic Memory/16GB RAM/256GB SSD/Windows 10 Pro English Black English Black ","1,440"
"HP 250 G10 Laptop With 15.6-inch Full HD (1920x1080) Display, Intel Core i7-1355U Processor/16GB RAM/512GB SSD M.2/DOS(Without Windows)/NVIDIA GeForce MX550 2 GB Graphics/ English/Arabic Silver ","2,875"
"HP Renewed - Elitebook 840 G1 (2014) UltraBook Laptop With 14-Inch Display,Intel Core i7 Processor/4th Gen/8GB RAM/500GB HDD/Intel HD Grpahics 4400 Black ","1,144"
"Lenovo IdeaPad S145-15IGM Laptop With 15.6-Inch Display, Celeron Processor/4GB RAM/1TB HDD/Intel UHD Graphics 600/DOS(Without Windows)/ Grey ","1,150"
"HP Spectre x360 16-aa0002nx  2-In-1 Convertible Laptop With 16-Inch Touch 2.8K (2880x1800)  OLED Display, Intel Ultra 7-155H Processor/32GB RAM/1TB SSD/RTX 4050 Graphic Card English/Arabic Space Blue Aluminum ","9,999"
"HP 14S Personal Laptop With 14-Inch HD Display, Core i7-1165G7 Processor/16GB RAM/512GB SSD/Intel Iris XE Graphics/Windows-10 English Black ","2,749"
"ASUS X409FA-EK590 Laptop With 14-Inch FHD Display, Core i3 Processor/4GB RAM/256GB SSD/DOS(Without Windows)/Intel HD 520 Graphic Card English/Arabic Transparent Silver ","1,375"
"Lenovo ThinkPad E15 Gen 4 Laptop With 15.6-Inch FHD Display, Core i5 Processor/8GB RAM/256GB SSD/DOS/Intel Iris Xe Graphics/Fingerprint Reader English/Arabic Black ","3,155"
"HUAWEI MateBook D14 Laptop With 14-Inch Display, Core i5-1135G7 Processor/8GB RAM/512GB SSD/Windows 11/ Intel Iris Xe Graphics English/Arabic Mystic Sliver ","1,999"
"Acer Aspire 3 A315-58G-5657 Laptop With 15.6-inch FHD Display, Core i5 Processor/8GB RAM/1TB HHD + 256GB SSD /DOS/2GB NVIDIA GeForce MX350 Graphics English/Arabic Pure Silver ","2,099"
"Apple Renewed - Macbook Pro A1502 (2015) Laptop With 13.3-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/1.5GB Intel Iris Graphics English Silver ","2,030"
"Lenovo IdeaPad L3 15ITL6 Laptop With 15.6-Inch FHD Display, Core i5 Processor/4GB RAM/1TB HDD/DOS (Without Windows)/Intel Iris Xe Graphics Card English/Arabic Platinum Grey ","1,950"
"Lenovo Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/1TB HDD/5500MB Intel UHD Graphics/Windows 10 Pro English Black ","1,294"
"ASUS Vivobook 15 Go Laptop With 15.6-Inch Display, Ryzen 5-7520U Processor/8GB RAM/512GB SSD/Intel Iris XE Graphics/Windows 11 English/Arabic Grey Green ","2,359"
"Lenovo IdeaPad 3 15IML05 Laptop With 15.6-inch Full HD Display, Intel Core i7-10510U Processor/8GB RAM/1TB SSD/DOS(Without Windows)/NVIDIA GeForce MX330 2GB/ English/Arabic Business Black ","2,499"
"Acer EX215-55 Laptop With 15.6-inch Display, Intel Core i3-1215U Processor/4GB RAM DDR4/256GB SSD/DOS(Without Windows)/Intel UHD Graphics/ English/Arabic Steel Grey ","1,199"
"Lenovo IdeaPad Flex 5 Convertible Laptop With 14-inch (1920x1200) Display, Intel Core i5-1335U Processor/8GB DDR4/512GB SSD/Windows 11/Intel Iris Xe Graphics/ English/Arabic Arctic Grey ","2,429"
"DELL Latitude 5520 Laptop With 15.6-Inch FHD Display, Core i5-1135G7 Processor/8GB RAM/512GB SSD/DOS(Without Windows)/Intel Iris Xe Graphics English/Arabic Black ","2,345"
"Apple MacBook Air MQKU3 15-Inch Display, Apple M2 Chip with 8-Core CPU And 10-Core GPU, 256GB SSD, English Arabic Keyboard Starlight ","4,999"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i9-13900H Processor/32GB RAM/1TB SSD/6GB Nvidia Geforce RTX 4060 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Gray ","5,399"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i5-12450H Processor/16GB RAM/512GB SSD/6GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Mecha Gray ","2,999"
"DELL G15 5520 Gaming Laptop With 15.6-Inch Display, Core i7 -12700H Processor/16GB RAM/512 GB SSD/6GB GeForce RTX 3060 Graphics Card/DOS Arabic Grey ","4,650"
"ASUS X1605ZA-MB227 Laptop With 16-Inch FHD Display, Core i5-1235U Processor/8GB RAM/1TB SSD/DOS(Without Windows)/Intel UHD Graphics English/Arabic Transparent Silver ","1,975"
"Lenovo IdeaPad 1 15IAU7 Laptop With 15.6-Inch Display, Core i7-1255U Processor/8GB RAM/512GB SSD/Intel Iris Xe Graphics/DOS(Without Windows)/ English/Arabic Cloud Grey ","2,279"
"Apple 2023 Newest MacBook Pro MR7J3 Laptop M3 chip with 8‑core CPU, 10‑core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 512GB SSD Storage And Works with iPhone/iPad English/Arabic Silver ","7,199"
"Lenovo V14 ADA Laptop With 14-Inch HD Display, AMD A4 3020E Processor/4GB RAM DDR4/1TB HHD/DOS(Without Windows)/Integrated Radeon Graphics/ Arabic Iron Grey ",949
Acer Predator Helios Neo 16 PHN16 Gaming Notebook 13Th Gen Intel Core i9-13900HX 24 Cores Up To 5.40GHz/16GB DDR5 5600MHz RAM/1TB SED SSD Storage/RTX4060 Graphics//Windows 11 Home English/Arabic Obsidian Black ,"6,299"
"ASUS Vivobook X1500EP-EJ720 Laptop With 15.6-inch Display, Core i7-1165G7 Processor/8GB RAM/512 SSD/DOS/2GB NVIDIA GeForce MX330 Graphics Card English/Arabic Transparent Silver ","2,180"
"ASUS VivoBook S Laptop With 14-Inch Display, Core i3-1215U Processor/4GB RAM/256GB SSD/Windows/Intel Xe Graphics English/Arabic Cool Silver ","1,749"
"ASUS VivoBook15 K513EP Laptop With 15.6-Inch FHD (1920x1080) Display, Core i7-1165G7/8GB RAM/512GB SSD /Windows 11/2GB NVIDIA GeForce  MX330 English/Arabic Indie Black ","2,699"
"ASUS X415JP-EB258 Laptop With 14-Inch FHD Display, Core i7 Processor/16GB RAM/512GB SSD/DOS(Without Windows)/2GB NVIDIA MX Graphic Card English/Arabic Silver ","2,499"
Apple MacBook Pro MKGQ3 14-Inch Liquid Retina XDR Display Apple M1 Pro Chip With 10-Core CPU And 16-Core GPU/16GB RAM/1TB SSD/English And Arabic Keyboard Space Grey ,"9,400"
